"Race recode (White, Black, Other)","Sex","Year of diagnosis","Age recode with <1 year olds","In_situ","Localized","Regional","Distant","NA","Unknownunstaged","Blanks"
0,1,7,17,82,612,529,248,0,118,0
0,1,7,18,45,427,426,192,0,161,0
0,1,7,19,0,0,0,0,0,0,0
0,1,8,0,0,0,0,0,0,0,0
0,1,8,1,0,0,0,0,0,0,0
0,1,8,2,0,0,0,0,0,0,0
0,1,8,3,0,0,1,0,0,0,0
0,1,8,4,0,2,2,2,0,0,0
0,1,8,5,0,4,11,1,0,1,0
0,1,8,6,1,4,21,8,0,0,0
0,1,8,7,0,21,32,10,0,7,0
0,1,8,8,5,35,58,41,0,3,0
0,1,8,9,9,102,114,75,0,7,0
0,1,8,10,25,158,210,144,0,21,0
0,1,8,11,80,427,314,237,0,31,0
0,1,8,12,105,500,486,291,0,44,0
0,1,8,13,126,608,532,307,0,47,0
0,1,8,14,118,778,622,310,0,50,0
0,1,8,15,113,751,628,318,0,76,0
0,1,8,16,115,693,609,305,0,69,0
0,1,8,17,71,594,531,241,0,113,0
0,1,8,18,41,459,429,214,0,171,0
0,1,8,19,0,0,0,0,0,0,0
0,1,9,0,0,0,0,0,0,0,0
0,1,9,1,0,0,0,0,0,0,0
0,1,9,2,0,0,0,0,0,0,0
0,1,9,3,0,0,0,0,0,0,0
0,1,9,4,0,5,2,4,0,0,0
0,1,9,5,0,6,8,2,0,1,0
0,1,9,6,1,10,18,13,0,0,0
0,1,9,7,0,20,35,15,0,4,0
0,1,9,8,8,58,62,37,0,4,0
0,1,9,9,8,79,106,82,0,14,0
0,1,9,10,19,163,225,159,0,12,0
0,1,9,11,79,428,373,216,0,26,0
0,1,9,12,111,520,436,306,0,57,0
0,1,9,13,112,648,504,342,0,41,0
0,1,9,14,113,730,634,331,0,62,0
0,1,9,15,110,747,616,343,0,64,0
0,1,9,16,77,757,602,303,0,85,0
0,1,9,17,46,596,529,267,0,104,0
0,1,9,18,33,490,411,223,0,157,0
0,1,9,19,0,0,0,0,0,0,0
0,1,10,0,0,0,0,0,0,0,0
0,1,10,1,0,0,0,0,0,0,0
0,1,10,2,0,0,0,0,0,0,0
0,1,10,3,0,0,0,0,0,0,0
0,1,10,4,0,3,1,2,0,1,0
0,1,10,5,1,4,7,8,0,0,0
0,1,10,6,0,12,11,8,0,4,0
0,1,10,7,1,23,41,16,0,0,0
0,1,10,8,6,43,55,37,0,5,0
0,1,10,9,8,102,131,75,0,11,0
0,1,10,10,33,175,205,150,0,16,0
0,1,10,11,73,485,399,213,0,35,0
0,1,10,12,89,510,403,297,0,28,0
0,1,10,13,95,615,522,355,0,56,0
0,1,10,14,107,695,563,312,0,61,0
0,1,10,15,108,740,576,300,0,76,0
0,1,10,16,81,674,566,284,0,66,0
0,1,10,17,47,552,478,245,0,90,0
0,1,10,18,36,464,425,253,0,182,0
0,1,10,19,0,0,0,0,0,0,0
0,1,11,0,0,0,0,0,0,0,0
0,1,11,1,0,0,0,0,0,0,0
0,1,11,2,0,0,0,0,0,0,0
0,1,11,3,0,0,1,0,0,0,0
0,1,11,4,0,3,5,1,0,0,0
0,1,11,5,0,9,13,4,0,2,0
0,1,11,6,0,13,14,12,0,0,0
0,1,11,7,2,24,42,19,0,2,0
0,1,11,8,5,30,56,38,0,4,0
0,1,11,9,8,77,111,81,0,5,0
0,1,11,10,18,166,211,186,0,15,0
0,1,11,11,82,431,349,241,0,38,0
0,1,11,12,68,456,403,284,0,36,0
0,1,11,13,88,598,524,368,0,51,0
0,1,11,14,112,667,541,350,0,50,0
0,1,11,15,88,712,559,331,0,63,0
0,1,11,16,79,607,509,267,0,62,0
0,1,11,17,59,516,476,243,0,82,0
0,1,11,18,25,461,434,245,0,153,0
0,1,11,19,0,0,0,0,0,0,0
0,1,12,0,0,0,0,0,0,0,0
0,1,12,1,0,0,0,0,0,0,0
0,1,12,2,0,0,0,0,0,0,0
0,1,12,3,0,0,0,0,0,0,0
0,1,12,4,0,4,3,1,0,1,0
0,1,12,5,0,6,8,7,0,1,0
0,1,12,6,0,9,13,21,0,2,0
0,1,12,7,1,16,31,24,0,2,0
0,1,12,8,6,49,68,45,0,3,0
0,1,12,9,5,92,124,76,0,10,0
0,1,12,10,16,176,204,144,0,20,0
0,1,12,11,64,425,352,240,0,30,0
0,1,12,12,75,439,421,317,0,48,0
0,1,12,13,88,610,513,401,0,53,0
0,1,12,14,79,710,504,352,0,55,0
0,1,12,15,76,685,565,289,0,59,0
0,1,12,16,59,628,518,277,0,54,0
0,1,12,17,41,504,446,283,0,84,0
0,1,12,18,26,423,400,270,0,161,0
0,1,12,19,0,0,0,0,0,0,0
0,1,13,0,0,0,0,0,0,0,0
0,1,13,1,0,0,0,0,0,0,0
0,1,13,2,0,0,0,0,0,0,0
0,1,13,3,0,2,0,0,0,0,0
0,1,13,4,0,2,2,1,0,0,0
0,1,13,5,0,10,12,8,0,0,0
0,1,13,6,2,14,15,13,0,1,0
0,1,13,7,1,30,26,21,0,7,0
0,1,13,8,3,33,55,39,0,2,0
0,1,13,9,10,83,109,82,0,3,0
0,1,13,10,20,163,208,164,0,18,0
0,1,13,11,62,438,379,276,0,34,0
0,1,13,12,73,526,401,269,0,42,0
0,1,13,13,83,559,503,388,0,46,0
0,1,13,14,118,727,593,382,0,61,0
0,1,13,15,98,671,585,293,0,59,0
0,1,13,16,57,595,488,275,0,70,0
0,1,13,17,37,507,451,224,0,84,0
0,1,13,18,29,423,385,232,0,147,0
0,1,13,19,0,0,0,0,0,0,0
0,1,14,0,0,0,0,0,0,0,0
0,1,14,1,0,0,0,0,0,0,0
0,1,14,2,0,1,0,0,0,0,0
0,1,14,3,0,4,2,2,0,0,0
0,1,14,4,0,12,1,1,0,0,0
0,1,14,5,1,11,4,5,0,1,0
0,1,14,6,1,10,17,15,0,0,0
0,1,14,7,2,27,42,26,0,7,0
0,1,14,8,7,36,74,59,0,5,0
0,1,14,9,6,68,128,75,0,11,0
0,1,14,10,23,174,194,172,0,13,0
0,1,14,11,88,448,361,248,0,29,0
0,1,14,12,68,460,459,345,0,52,0
0,1,14,13,74,582,508,352,0,52,0
0,1,14,14,101,723,596,356,0,62,0
0,1,14,15,106,658,522,318,0,58,0
0,1,14,16,81,544,472,264,0,62,0
0,1,14,17,44,492,430,222,0,89,0
0,1,14,18,28,410,427,214,0,169,0
0,1,14,19,0,0,0,0,0,0,0
0,1,15,0,0,0,0,0,0,0,0
0,1,15,1,0,0,0,0,0,0,0
0,1,15,2,0,3,0,0,0,0,0
0,1,15,3,0,4,1,1,0,0,0
0,1,15,4,0,12,3,0,0,1,0
0,1,15,5,0,15,7,4,0,0,0
0,1,15,6,2,27,27,13,0,4,0
0,1,15,7,2,30,50,35,0,1,0
0,1,15,8,6,55,69,46,0,8,0
0,1,15,9,5,104,118,91,0,8,0
0,1,15,10,21,159,191,166,0,14,0
0,1,15,11,61,487,368,256,0,39,0
0,1,15,12,50,545,429,355,0,59,0
0,1,15,13,67,628,511,420,0,62,0
0,1,15,14,75,777,580,389,0,83,0
0,1,15,15,68,656,524,359,0,80,0
0,1,15,16,56,590,488,290,0,83,0
0,1,15,17,45,468,369,241,0,113,0
0,1,15,18,23,445,400,248,0,174,0
0,1,15,19,0,0,0,0,0,0,0
0,1,16,0,0,0,0,0,0,0,0
0,1,16,1,0,0,0,0,0,0,0
0,1,16,2,0,6,0,0,0,0,0
0,1,16,3,0,14,2,0,0,0,0
0,1,16,4,0,20,3,3,0,0,0
0,1,16,5,1,33,9,2,0,0,0
0,1,16,6,0,48,24,15,0,1,0
0,1,16,7,2,38,27,23,0,3,0
0,1,16,8,2,56,77,50,0,8,0
0,1,16,9,7,113,118,104,0,10,0
0,1,16,10,16,183,220,180,0,19,0
0,1,16,11,73,523,339,262,0,32,0
0,1,16,12,69,530,443,331,0,52,0
0,1,16,13,69,627,537,388,0,73,0
0,1,16,14,74,758,618,393,0,84,0
0,1,16,15,50,668,513,355,0,78,0
0,1,16,16,41,567,475,264,0,76,0
0,1,16,17,37,488,398,231,0,110,0
0,1,16,18,26,386,392,217,0,200,0
0,1,16,19,0,0,0,0,0,0,0
0,1,17,0,0,0,0,0,0,0,0
0,1,17,1,0,0,0,0,0,0,0
0,1,17,2,0,1,2,0,0,0,0
0,1,17,3,0,11,2,0,0,0,0
0,1,17,4,0,33,5,0,0,2,0
0,1,17,5,0,26,8,2,0,3,0
0,1,17,6,0,31,24,11,0,3,0
0,1,17,7,4,42,41,21,0,5,0
0,1,17,8,2,48,70,41,0,12,0
0,1,17,9,8,94,134,98,0,9,0
0,1,17,10,18,136,237,184,0,21,0
0,1,17,11,63,467,416,266,0,45,0
0,1,17,12,73,510,478,319,0,63,0
0,1,17,13,65,637,541,389,0,74,0
0,1,17,14,100,736,672,401,0,102,0
0,1,17,15,61,582,608,324,0,70,0
0,1,17,16,48,516,531,250,0,81,0
0,1,17,17,34,374,387,214,0,89,0
0,1,17,18,25,373,383,249,0,179,0
0,1,17,19,0,0,0,0,0,0,0
0,1,18,0,0,0,0,0,0,0,0
0,1,18,1,0,0,0,0,0,0,0
0,1,18,2,0,1,0,0,0,0,0
0,1,18,3,0,8,1,0,0,1,0
0,1,18,4,1,28,3,2,0,0,0
0,1,18,5,0,32,5,6,0,2,0
0,1,18,6,0,30,13,12,0,1,0
0,1,18,7,2,42,46,28,0,1,0
0,1,18,8,1,77,75,63,0,10,0
0,1,18,9,7,95,129,102,0,11,0
0,1,18,10,21,181,248,183,0,22,0
0,1,18,11,68,382,437,244,0,38,0
0,1,18,12,55,451,486,352,0,74,0
0,1,18,13,74,543,523,365,0,72,0
0,1,18,14,69,653,676,367,0,104,0
0,1,18,15,73,658,561,356,0,76,0
0,1,18,16,44,503,466,284,0,71,0
0,1,18,17,28,384,444,211,0,98,0
0,1,18,18,21,333,367,221,0,175,0
0,1,18,19,0,0,0,0,0,0,0
0,1,19,0,0,0,0,0,0,0,0
0,1,19,1,0,0,0,0,0,0,0
0,1,19,2,0,2,0,0,0,0,0
0,1,19,3,0,10,1,0,0,0,0
0,1,19,4,0,20,10,0,0,1,0
0,1,19,5,0,24,17,7,0,2,0
0,1,19,6,1,26,22,18,0,1,0
0,1,19,7,1,46,51,30,0,4,0
0,1,19,8,1,53,92,51,0,11,0
0,1,19,9,3,109,132,105,0,6,0
0,1,19,10,8,193,216,164,0,24,0
0,1,19,11,33,437,363,274,0,41,0
0,1,19,12,28,454,456,371,0,64,0
0,1,19,13,44,593,536,442,0,96,0
0,1,19,14,59,668,582,399,0,111,0
0,1,19,15,36,713,596,382,0,120,0
0,1,19,16,35,515,476,292,0,115,0
0,1,19,17,23,401,359,222,0,85,0
0,1,19,18,15,375,364,252,0,199,0
0,1,19,19,0,0,0,0,0,0,0
0,1,20,0,0,0,0,0,0,0,0
0,1,20,1,0,0,0,0,0,0,0
0,1,20,2,0,3,0,0,0,0,0
0,1,20,3,0,18,5,1,0,0,0
0,1,20,4,0,26,10,0,0,0,0
0,1,20,5,0,28,18,7,0,5,0
0,1,20,6,0,36,24,12,0,4,0
0,1,20,7,0,37,40,37,0,3,0
0,1,20,8,3,79,75,58,0,8,0
0,1,20,9,6,89,137,93,0,9,0
0,1,20,10,15,174,248,175,0,23,0
0,1,20,11,36,516,376,274,0,49,0
0,1,20,12,40,491,486,366,0,63,0
0,1,20,13,47,581,581,443,0,76,0
0,1,20,14,54,700,576,440,0,105,0
0,1,20,15,31,667,581,376,0,103,0
0,1,20,16,28,569,516,326,0,91,0
0,1,20,17,24,410,402,228,0,117,0
0,1,20,18,21,356,399,244,0,188,0
0,1,20,19,0,0,0,0,0,0,0
0,1,21,0,0,0,0,0,0,0,0
0,1,21,1,0,0,0,0,0,0,0
0,1,21,2,0,3,0,0,0,0,0
0,1,21,3,0,9,3,1,0,1,0
0,1,21,4,1,20,5,0,0,1,0
0,1,21,5,0,36,15,3,0,1,0
0,1,21,6,0,22,28,17,0,3,0
0,1,21,7,2,43,58,32,0,3,0
0,1,21,8,2,69,87,62,0,6,0
0,1,21,9,3,90,133,92,0,13,0
0,1,21,10,5,147,224,179,0,21,0
0,1,21,11,29,374,357,236,0,31,0
0,1,21,12,22,343,382,343,0,42,0
0,1,21,13,20,479,479,442,0,94,0
0,1,21,14,33,585,541,418,0,98,0
0,1,21,15,39,547,554,354,0,107,0
0,1,21,16,16,467,464,274,0,89,0
0,1,21,17,12,339,356,218,0,74,0
0,1,21,18,10,294,375,252,0,196,0
0,1,21,19,0,0,0,0,0,0,0
0,1,22,0,1,0,0,0,0,0,0
0,1,22,1,0,1,0,0,0,0,0
0,1,22,2,0,1,2,0,0,0,0
0,1,22,3,0,20,3,0,0,0,0
0,1,22,4,0,19,10,0,0,0,0
0,1,22,5,0,17,15,2,0,0,0
0,1,22,6,0,34,27,14,0,1,0
0,1,22,7,0,37,57,30,0,5,0
0,1,22,8,1,68,81,63,0,4,0
0,1,22,9,1,100,140,121,0,10,0
0,1,22,10,7,185,263,195,0,23,0
0,1,22,11,22,460,419,287,0,41,0
0,1,22,12,24,415,439,358,0,55,0
0,1,22,13,22,523,599,421,0,76,0
0,1,22,14,35,673,612,438,0,86,0
0,1,22,15,22,644,607,403,0,89,0
0,1,22,16,17,543,533,299,0,82,0
0,1,22,17,10,354,404,224,0,90,0
0,1,22,18,10,339,364,224,0,183,0
0,1,22,19,0,0,0,0,0,0,0
0,2,0,0,0,2,1,0,0,0,0
0,2,0,1,0,1,0,0,0,0,0
0,2,0,2,0,22,9,0,0,0,0
0,2,0,3,0,144,49,6,0,2,9
0,2,0,4,2,266,106,24,0,14,21
0,2,0,5,8,346,160,76,0,14,48
0,2,0,6,23,453,386,222,0,26,114
0,2,0,7,48,657,679,481,0,48,283
0,2,0,8,95,969,1200,878,0,93,559
0,2,0,9,162,1677,2118,1684,0,151,1142
0,2,0,10,321,2995,3568,2856,0,253,2005
0,2,0,11,919,6519,5832,3872,0,478,3338
0,2,0,12,836,6605,6504,4708,0,569,3760
0,2,0,13,932,8052,7841,5279,0,746,4638
0,2,0,14,1137,10271,9414,5503,0,892,6175
0,2,0,15,1111,11171,9966,5390,0,1158,7772
0,2,0,16,949,11542,10706,5327,0,1423,9664
0,2,0,17,814,11179,11002,5230,0,2083,9018
0,2,0,18,699,11948,13102,6588,0,6145,9828
0,2,0,19,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0,0,0,0
0,2,1,1,0,0,0,0,0,0,0
0,2,1,2,0,0,0,0,0,0,0
0,2,1,3,0,0,0,0,0,0,0
0,2,1,4,0,0,0,0,0,0,4
0,2,1,5,0,0,0,0,0,0,7
0,2,1,6,0,0,0,0,0,0,34
0,2,1,7,0,0,0,0,0,0,72
0,2,1,8,0,0,0,0,0,0,127
0,2,1,9,0,0,0,0,0,0,277
0,2,1,10,0,0,0,0,0,0,408
0,2,1,11,0,0,0,0,0,0,814
0,2,1,12,0,0,0,0,0,0,915
0,2,1,13,0,0,0,0,0,0,1179
0,2,1,14,0,0,0,0,0,0,1595
0,2,1,15,0,0,0,0,0,0,2016
0,2,1,16,0,0,0,0,0,0,2452
0,2,1,17,0,0,0,0,0,0,2202
0,2,1,18,0,0,0,0,0,0,2460
0,2,1,19,0,0,0,0,0,0,0
0,2,2,0,0,0,0,0,0,0,0
0,2,2,1,0,0,0,0,0,0,0
0,2,2,2,0,0,0,0,0,0,0
0,2,2,3,0,0,0,0,0,0,3
0,2,2,4,0,0,0,0,0,0,5
0,2,2,5,0,0,0,0,0,0,13
0,2,2,6,0,0,0,0,0,0,28
0,2,2,7,0,0,0,0,0,0,55
0,2,2,8,0,0,0,0,0,0,132
0,2,2,9,0,0,0,0,0,0,279
0,2,2,10,0,0,0,0,0,0,556
0,2,2,11,0,0,0,0,0,0,817
0,2,2,12,0,0,0,0,0,0,891
0,2,2,13,0,0,0,0,0,0,1147
0,2,2,14,0,0,0,0,0,0,1528
0,2,2,15,0,0,0,0,0,0,1970
0,2,2,16,0,0,0,0,0,0,2434
0,2,2,17,0,0,0,0,0,0,2214
0,2,2,18,0,0,0,0,0,0,2527
0,2,2,19,0,0,0,0,0,0,0
0,2,3,0,0,0,0,0,0,0,0
0,2,3,1,0,0,0,0,0,0,0
0,2,3,2,0,0,0,0,0,0,0
0,2,3,3,0,0,0,0,0,0,4
0,2,3,4,0,0,0,0,0,0,5
0,2,3,5,0,0,0,0,0,0,12
0,2,3,6,0,0,0,0,0,0,26
0,2,3,7,0,0,0,0,0,0,77
0,2,3,8,0,0,0,0,0,0,161
0,2,3,9,0,0,0,0,0,0,281
0,2,3,10,0,0,0,0,0,0,518
0,2,3,11,0,0,0,0,0,0,846
0,2,3,12,0,0,0,0,0,0,942
0,2,3,13,0,0,0,0,0,0,1123
0,2,3,14,0,0,0,0,0,0,1524
0,2,3,15,0,0,0,0,0,0,1976
0,2,3,16,0,0,0,0,0,0,2419
0,2,3,17,0,0,0,0,0,0,2375
0,2,3,18,0,0,0,0,0,0,2393
0,2,3,19,0,0,0,0,0,0,0
0,2,4,0,0,0,0,0,0,0,0
0,2,4,1,0,0,0,0,0,0,0
0,2,4,2,0,0,0,0,0,0,0
0,2,4,3,0,0,0,0,0,0,2
0,2,4,4,0,0,0,0,0,0,7
0,2,4,5,0,0,0,0,0,0,16
0,2,4,6,0,0,0,0,0,0,26
0,2,4,7,0,0,0,0,0,0,79
0,2,4,8,0,0,0,0,0,0,139
0,2,4,9,0,0,0,0,0,0,305
0,2,4,10,0,0,0,0,0,0,523
0,2,4,11,0,0,0,0,0,0,861
0,2,4,12,0,0,0,0,0,0,1012
0,2,4,13,0,0,0,0,0,0,1189
0,2,4,14,0,0,0,0,0,0,1528
0,2,4,15,0,0,0,0,0,0,1810
0,2,4,16,0,0,0,0,0,0,2359
0,2,4,17,0,0,0,0,0,0,2227
0,2,4,18,0,0,0,0,0,0,2448
0,2,4,19,0,0,0,0,0,0,0
0,2,5,0,0,0,0,0,0,0,0
0,2,5,1,0,0,0,0,0,0,0
0,2,5,2,0,0,0,0,0,0,0
0,2,5,3,0,0,0,1,0,0,0
0,2,5,4,1,3,2,1,0,0,0
0,2,5,5,1,8,5,6,0,0,0
0,2,5,6,2,7,15,6,0,3,0
0,2,5,7,3,21,31,13,0,5,0
0,2,5,8,14,38,61,35,0,5,0
0,2,5,9,20,71,118,77,0,5,0
0,2,5,10,24,143,197,147,0,13,0
0,2,5,11,75,315,314,191,0,23,0
0,2,5,12,58,344,356,246,0,32,0
0,2,5,13,70,387,393,257,0,31,0
0,2,5,14,90,551,551,278,0,47,0
0,2,5,15,104,680,663,300,0,69,0
0,2,5,16,114,817,743,348,0,103,0
0,2,5,17,95,837,793,351,0,137,0
0,2,5,18,52,691,816,390,0,331,0
0,2,5,19,0,0,0,0,0,0,0
0,2,6,0,0,0,0,0,0,0,0
0,2,6,1,0,0,0,0,0,0,0
0,2,6,2,0,0,0,0,0,0,0
0,2,6,3,0,1,0,0,0,0,0
0,2,6,4,0,3,2,3,0,0,0
0,2,6,5,1,5,4,5,0,0,0
0,2,6,6,1,9,11,13,0,2,0
0,2,6,7,2,23,32,33,0,2,0
0,2,6,8,6,41,57,30,0,6,0
0,2,6,9,9,82,103,89,0,4,0
0,2,6,10,25,159,190,149,0,10,0
0,2,6,11,64,344,290,189,0,19,0
0,2,6,12,69,389,356,235,0,33,0
0,2,6,13,64,452,418,259,0,23,0
0,2,6,14,88,529,527,264,0,44,0
0,2,6,15,98,682,577,282,0,62,0
0,2,6,16,105,781,739,333,0,88,0
0,2,6,17,74,763,770,330,0,161,0
0,2,6,18,71,827,784,365,0,383,0
0,2,6,19,0,0,0,0,0,0,0
0,2,7,0,0,0,0,0,0,0,0
0,2,7,1,0,0,0,0,0,0,0
0,2,7,2,0,0,0,0,0,0,0
0,2,7,3,0,1,1,0,0,0,0
0,2,7,4,0,3,4,1,0,1,0
0,2,7,5,0,7,8,4,0,1,0
0,2,7,6,0,4,17,7,0,5,0
0,2,7,7,4,18,43,20,0,1,0
0,2,7,8,9,34,50,41,0,5,0
0,2,7,9,13,91,109,76,0,18,0
0,2,7,10,20,163,191,125,0,9,0
0,2,7,11,58,324,283,207,0,25,0
0,2,7,12,72,347,393,235,0,32,0
0,2,7,13,77,421,409,227,0,34,0
0,2,7,14,76,583,554,276,0,38,0
0,2,7,15,111,631,580,309,0,49,0
0,2,7,16,94,797,712,342,0,87,0
0,2,7,17,73,806,805,319,0,160,0
0,2,7,18,73,769,762,391,0,337,0
0,2,7,19,0,0,0,0,0,0,0
0,2,8,0,0,0,0,0,0,0,0
0,2,8,1,0,0,0,0,0,0,0
0,2,8,2,0,0,0,0,0,0,0
0,2,8,3,0,1,0,1,0,0,0
0,2,8,4,0,1,0,3,0,2,0
0,2,8,5,1,4,3,2,0,0,0
0,2,8,6,0,11,19,9,0,1,0
0,2,8,7,4,12,23,23,0,3,0
0,2,8,8,9,34,62,41,0,1,0
0,2,8,9,13,86,120,93,0,8,0
0,2,8,10,28,143,198,143,0,16,0
0,2,8,11,54,331,347,205,0,31,0
0,2,8,12,68,349,390,234,0,22,0
0,2,8,13,56,447,471,282,0,44,0
0,2,8,14,70,570,512,272,0,40,0
0,2,8,15,87,662,570,284,0,63,0
0,2,8,16,90,785,678,302,0,79,0
0,2,8,17,79,748,677,311,0,114,0
0,2,8,18,49,757,761,372,0,354,0
0,2,8,19,0,0,0,0,0,0,0
0,2,9,0,0,0,1,0,0,0,0
0,2,9,1,0,0,0,0,0,0,0
0,2,9,2,0,0,0,0,0,0,0
0,2,9,3,0,1,1,0,0,0,0
0,2,9,4,1,2,1,2,0,1,0
0,2,9,5,1,7,4,3,0,2,0
0,2,9,6,1,11,10,10,0,1,0
0,2,9,7,2,18,30,23,0,1,0
0,2,9,8,9,43,75,50,0,4,0
0,2,9,9,12,87,102,84,0,3,0
0,2,9,10,23,141,179,140,0,13,0
0,2,9,11,60,320,345,198,0,28,0
0,2,9,12,60,384,399,270,0,25,0
0,2,9,13,60,439,415,273,0,37,0
0,2,9,14,73,623,455,272,0,42,0
0,2,9,15,84,672,544,277,0,56,0
0,2,9,16,68,754,677,312,0,86,0
0,2,9,17,70,760,718,318,0,115,0
0,2,9,18,52,827,831,380,0,331,0
0,2,9,19,0,0,0,0,0,0,0
0,2,10,0,0,0,0,0,0,0,0
0,2,10,1,0,0,0,0,0,0,0
0,2,10,2,0,0,0,0,0,0,0
0,2,10,3,0,0,0,0,0,0,0
0,2,10,4,0,4,1,1,0,2,0
0,2,10,5,2,5,5,2,0,0,0
0,2,10,6,3,15,15,10,0,1,0
0,2,10,7,0,19,25,18,0,1,0
0,2,10,8,3,36,68,43,0,4,0
0,2,10,9,9,86,103,102,0,8,0
0,2,10,10,26,192,179,159,0,12,0
0,2,10,11,72,349,352,216,0,27,0
0,2,10,12,50,379,349,245,0,22,0
0,2,10,13,71,463,426,276,0,27,0
0,2,10,14,83,574,495,282,0,49,0
0,2,10,15,73,619,539,280,0,48,0
0,2,10,16,70,725,649,320,0,76,0
0,2,10,17,65,695,675,303,0,118,0
0,2,10,18,53,762,815,369,0,343,0
0,2,10,19,0,0,0,0,0,0,0
0,2,11,0,0,0,0,0,0,0,0
0,2,11,1,0,0,0,0,0,0,0
0,2,11,2,0,0,0,0,0,0,0
0,2,11,3,0,1,1,0,0,0,0
0,2,11,4,0,3,1,0,0,0,0
0,2,11,5,0,3,4,6,0,2,0
0,2,11,6,0,13,18,14,0,3,0
0,2,11,7,4,31,37,21,0,3,0
0,2,11,8,4,41,58,36,0,3,0
0,2,11,9,12,106,96,86,0,11,0
0,2,11,10,20,194,227,165,0,12,0
0,2,11,11,57,371,309,216,0,22,0
0,2,11,12,49,388,373,247,0,32,0
0,2,11,13,72,445,441,342,0,20,0
0,2,11,14,77,551,475,277,0,40,0
0,2,11,15,52,614,525,295,0,52,0
0,2,11,16,43,640,617,271,0,68,0
0,2,11,17,55,629,633,299,0,120,0
0,2,11,18,32,682,752,396,0,346,0
0,2,11,19,0,0,0,0,0,0,0
0,2,12,0,0,0,0,0,0,0,0
0,2,12,1,0,0,0,0,0,0,0
0,2,12,2,0,0,0,0,0,0,0
0,2,12,3,0,6,1,0,0,0,0
0,2,12,4,0,3,2,0,0,0,0
0,2,12,5,1,10,7,6,0,1,0
0,2,12,6,1,16,18,10,0,0,0
0,2,12,7,2,24,25,30,0,1,0
0,2,12,8,5,39,69,44,0,5,0
0,2,12,9,8,94,108,89,0,6,0
0,2,12,10,20,143,192,164,0,15,0
0,2,12,11,39,367,298,214,0,16,0
0,2,12,12,47,354,333,242,0,28,0
0,2,12,13,51,453,465,315,0,39,0
0,2,12,14,51,554,484,249,0,46,0
0,2,12,15,55,633,520,268,0,60,0
0,2,12,16,40,600,568,290,0,61,0
0,2,12,17,33,654,634,282,0,90,0
0,2,12,18,27,729,771,359,0,302,0
0,2,12,19,0,0,0,0,0,0,0
0,2,13,0,0,0,0,0,0,0,0
0,2,13,1,0,0,0,0,0,0,0
0,2,13,2,0,0,0,0,0,0,0
0,2,13,3,0,2,1,0,0,0,0
0,2,13,4,0,12,5,0,0,0,0
0,2,13,5,1,14,4,2,0,2,0
0,2,13,6,2,32,16,13,0,0,0
0,2,13,7,5,28,31,29,0,1,0
0,2,13,8,4,44,60,53,0,4,0
0,2,13,9,11,88,103,77,0,6,0
0,2,13,10,10,162,212,150,0,10,0
0,2,13,11,52,367,309,246,0,23,0
0,2,13,12,47,348,365,273,0,28,0
0,2,13,13,55,437,406,292,0,50,0
0,2,13,14,59,555,492,293,0,37,0
0,2,13,15,59,622,540,264,0,66,0
0,2,13,16,41,673,554,283,0,66,0
0,2,13,17,49,610,565,274,0,111,0
0,2,13,18,38,715,737,371,0,322,0
0,2,13,19,0,0,0,0,0,0,0
0,2,14,0,0,0,0,0,0,0,0
0,2,14,1,0,0,0,0,0,0,0
0,2,14,2,0,1,0,0,0,0,0
0,2,14,3,0,4,3,1,0,1,0
0,2,14,4,0,10,3,2,0,0,0
0,2,14,5,0,15,6,2,0,0,0
0,2,14,6,0,15,18,10,0,2,0
0,2,14,7,5,31,37,25,0,2,0
0,2,14,8,3,50,48,53,0,5,0
0,2,14,9,12,97,112,106,0,8,0
0,2,14,10,18,177,152,154,0,14,0
0,2,14,11,59,359,333,205,0,30,0
0,2,14,12,48,374,343,263,0,26,0
0,2,14,13,48,477,426,287,0,41,0
0,2,14,14,73,588,534,276,0,43,0
0,2,14,15,73,618,489,291,0,61,0
0,2,14,16,41,622,485,272,0,69,0
0,2,14,17,39,648,562,264,0,124,0
0,2,14,18,35,668,686,343,0,306,0
0,2,14,19,0,0,0,0,0,0,0
0,2,15,0,0,0,0,0,0,0,0
0,2,15,1,0,0,0,0,0,0,0
0,2,15,2,0,1,1,0,0,0,0
0,2,15,3,0,10,0,0,0,0,0
0,2,15,4,0,11,8,2,0,0,0
0,2,15,5,0,17,7,1,0,0,0
0,2,15,6,2,25,19,15,0,3,0
0,2,15,7,1,43,33,32,0,5,0
0,2,15,8,4,50,61,50,0,5,0
0,2,15,9,8,88,136,97,0,8,0
0,2,15,10,20,174,197,164,0,9,0
0,2,15,11,45,414,318,226,0,24,0
0,2,15,12,44,435,378,279,0,29,0
0,2,15,13,40,458,460,292,0,44,0
0,2,15,14,72,634,497,318,0,38,0
0,2,15,15,41,642,514,280,0,51,0
0,2,15,16,42,604,500,277,0,75,0
0,2,15,17,31,608,499,288,0,87,0
0,2,15,18,36,626,684,347,0,336,0
0,2,15,19,0,0,0,0,0,0,0
0,2,16,0,0,0,0,0,0,0,0
0,2,16,1,0,0,0,0,0,0,0
0,2,16,2,0,3,2,0,0,0,0
0,2,16,3,0,19,0,1,0,0,0
0,2,16,4,0,33,4,3,0,2,0
0,2,16,5,0,38,10,10,0,0,0
